league_id,season,team_id,team_name,player_id,player_name,matches_played,minutes,goals,assists,shots_total,shots_on,goal_contributions,goals_per_90
140,2024,532,Valencia,442188,Iker Cordoba,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,532,Valencia,442188,Iker Córdoba,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,533,Villarreal,258,Juan Bernat,2,25.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,533,Villarreal,314,Raúl Albiol,5,375.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,533,Villarreal,885,Eric Bailly,4,233.0,0.0,0.0,1.0,0.0,0.0,0.0
140,2024,533,Villarreal,1461,Denis Suárez,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,533,Villarreal,3246,Nicolas Pépé,4,132.0,0.0,0.0,6.0,3.0,0.0,0.0
140,2024,533,Villarreal,18794,Kiko Femenía,5,450.0,0.0,0.0,1.0,0.0,0.0,0.0
140,2024,533,Villarreal,20696,Pape Gueye,4,195.0,0.0,0.0,3.0,1.0,0.0,0.0
140,2024,533,Villarreal,161931,Arnau Solà,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,533,Villarreal,169256,Iker Álvarez,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,533,Villarreal,187987,Ramón Terrats,5,35.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,533,Villarreal,278619,Luiz Júnior,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,533,Villarreal,288112,Willy Kambwala,3,90.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,533,Villarreal,290740,Ilias Akhomach,5,200.0,0.0,0.0,3.0,1.0,0.0,0.0
140,2024,533,Villarreal,336637,Antonio Espigares,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,533,Villarreal,378284,Etta Eyong,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,533,Villarreal,391131,Jose Requena,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,533,Villarreal,411702,Pau Cabanes De La Torre,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,533,Villarreal,435552,Pau Navarro,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,534,Las Palmas,124,Jasper Cillessen,5,450.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,534,Las Palmas,536,Daley Sinkgraven,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,534,Las Palmas,1304,Dinko Horkaš,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,534,Las Palmas,2671,Jaime Mata,5,163.0,0.0,0.0,2.0,1.0,0.0,0.0
140,2024,534,Las Palmas,21709,Enzo Loiodice,5,128.0,0.0,0.0,0.0,0.0,0.0,0.0
