fixture_id,team_id,team_name,stat_type,stat_value,ingestion_date,source_file
1208494,531,Athletic Club,Shots off Goal,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208494_statistics.json
1208494,531,Athletic Club,Total Shots,7,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208494_statistics.json
1208494,531,Athletic Club,Blocked Shots,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208494_statistics.json
1208494,531,Athletic Club,Shots insidebox,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208494_statistics.json
1208494,531,Athletic Club,Shots outsidebox,6,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208494_statistics.json
1208494,531,Athletic Club,Fouls,15,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208494_statistics.json
1208494,531,Athletic Club,Corner Kicks,5,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208494_statistics.json
1208494,531,Athletic Club,Offsides,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208494_statistics.json
1208494,531,Athletic Club,Ball Possession,69%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208494_statistics.json
1208494,531,Athletic Club,Yellow Cards,4,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208494_statistics.json
1208494,531,Athletic Club,Red Cards,,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208494_statistics.json
1208494,531,Athletic Club,Goalkeeper Saves,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208494_statistics.json
1208494,531,Athletic Club,Total passes,444,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208494_statistics.json
1208494,531,Athletic Club,Passes accurate,352,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208494_statistics.json
1208494,531,Athletic Club,Passes %,79%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208494_statistics.json
1208494,531,Athletic Club,expected_goals,0.33,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208494_statistics.json
1208494,531,Athletic Club,goals_prevented,-0.08,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208494_statistics.json
1208494,546,Getafe,Shots on Goal,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208494_statistics.json
1208494,546,Getafe,Shots off Goal,5,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208494_statistics.json
1208494,546,Getafe,Total Shots,9,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208494_statistics.json
1208494,546,Getafe,Blocked Shots,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208494_statistics.json
1208494,546,Getafe,Shots insidebox,5,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208494_statistics.json
1208494,546,Getafe,Shots outsidebox,4,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208494_statistics.json
1208494,546,Getafe,Fouls,12,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208494_statistics.json
1208494,546,Getafe,Corner Kicks,6,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208494_statistics.json
1208494,546,Getafe,Offsides,6,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208494_statistics.json
1208494,546,Getafe,Ball Possession,31%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208494_statistics.json
1208494,546,Getafe,Yellow Cards,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208494_statistics.json
1208494,546,Getafe,Red Cards,,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208494_statistics.json
1208494,546,Getafe,Goalkeeper Saves,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208494_statistics.json
1208494,546,Getafe,Total passes,194,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208494_statistics.json
1208494,546,Getafe,Passes accurate,116,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208494_statistics.json
1208494,546,Getafe,Passes %,60%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208494_statistics.json
1208494,546,Getafe,expected_goals,0.84,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208494_statistics.json
1208494,546,Getafe,goals_prevented,-0.08,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208494_statistics.json
1208495,543,Real Betis,Shots on Goal,4,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208495_statistics.json
1208495,543,Real Betis,Shots off Goal,10,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208495_statistics.json
1208495,543,Real Betis,Total Shots,19,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208495_statistics.json
1208495,543,Real Betis,Blocked Shots,5,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208495_statistics.json
1208495,543,Real Betis,Shots insidebox,10,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208495_statistics.json
1208495,543,Real Betis,Shots outsidebox,9,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208495_statistics.json
1208495,543,Real Betis,Fouls,11,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208495_statistics.json
1208495,543,Real Betis,Corner Kicks,4,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208495_statistics.json
1208495,543,Real Betis,Offsides,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208495_statistics.json
1208495,543,Real Betis,Ball Possession,39%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208495_statistics.json
1208495,543,Real Betis,Yellow Cards,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208495_statistics.json
1208495,543,Real Betis,Red Cards,,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208495_statistics.json
1208495,543,Real Betis,Goalkeeper Saves,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208495_statistics.json
1208495,543,Real Betis,Total passes,370,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208495_statistics.json
1208495,543,Real Betis,Passes accurate,305,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208495_statistics.json
1208495,543,Real Betis,Passes %,82%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208495_statistics.json
1208495,543,Real Betis,expected_goals,1.38,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208495_statistics.json
1208495,543,Real Betis,goals_prevented,0.35,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208495_statistics.json
1208495,547,Girona,Shots on Goal,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208495_statistics.json
1208495,547,Girona,Shots off Goal,6,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208495_statistics.json
1208495,547,Girona,Total Shots,13,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208495_statistics.json
1208495,547,Girona,Blocked Shots,5,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208495_statistics.json
1208495,547,Girona,Shots insidebox,7,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208495_statistics.json
1208495,547,Girona,Shots outsidebox,6,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208495_statistics.json
1208495,547,Girona,Fouls,7,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208495_statistics.json
1208495,547,Girona,Corner Kicks,4,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208495_statistics.json
1208495,547,Girona,Offsides,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208495_statistics.json
1208495,547,Girona,Ball Possession,61%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208495_statistics.json
1208495,547,Girona,Yellow Cards,0,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208495_statistics.json
1208495,547,Girona,Red Cards,,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208495_statistics.json
1208495,547,Girona,Goalkeeper Saves,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208495_statistics.json
1208495,547,Girona,Total passes,577,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208495_statistics.json
1208495,547,Girona,Passes accurate,507,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208495_statistics.json
1208495,547,Girona,Passes %,88%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208495_statistics.json
1208495,547,Girona,expected_goals,1.58,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208495_statistics.json
1208495,547,Girona,goals_prevented,0.35,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208495_statistics.json
1208496,798,Mallorca,Shots on Goal,5,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208496_statistics.json
1208496,798,Mallorca,Shots off Goal,6,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208496_statistics.json
1208496,798,Mallorca,Total Shots,12,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208496_statistics.json
1208496,798,Mallorca,Blocked Shots,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208496_statistics.json
1208496,798,Mallorca,Shots insidebox,8,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208496_statistics.json
1208496,798,Mallorca,Shots outsidebox,4,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208496_statistics.json
1208496,798,Mallorca,Fouls,11,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208496_statistics.json
1208496,798,Mallorca,Corner Kicks,8,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208496_statistics.json
1208496,798,Mallorca,Offsides,,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208496_statistics.json
1208496,798,Mallorca,Ball Possession,34%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208496_statistics.json
1208496,798,Mallorca,Yellow Cards,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208496_statistics.json
1208496,798,Mallorca,Red Cards,0,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208496_statistics.json
1208496,798,Mallorca,Goalkeeper Saves,5,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208496_statistics.json
1208496,798,Mallorca,Total passes,322,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208496_statistics.json
1208496,798,Mallorca,Passes accurate,267,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208496_statistics.json
1208496,798,Mallorca,Passes %,83%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208496_statistics.json
1208496,798,Mallorca,expected_goals,1.03,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208496_statistics.json
1208496,798,Mallorca,goals_prevented,-0.39,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208496_statistics.json
1208496,541,Real Madrid,Shots on Goal,5,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208496_statistics.json
1208496,541,Real Madrid,Shots off Goal,5,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208496_statistics.json
1208496,541,Real Madrid,Total Shots,13,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208496_statistics.json
1208496,541,Real Madrid,Blocked Shots,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208496_statistics.json
1208496,541,Real Madrid,Shots insidebox,6,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208496_statistics.json
1208496,541,Real Madrid,Shots outsidebox,7,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208496_statistics.json
1208496,541,Real Madrid,Fouls,6,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208496_statistics.json
1208496,541,Real Madrid,Corner Kicks,7,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208496_statistics.json
1208496,541,Real Madrid,Offsides,,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208496_statistics.json
1208496,541,Real Madrid,Ball Possession,66%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208496_statistics.json
1208496,541,Real Madrid,Yellow Cards,0,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208496_statistics.json
1208496,541,Real Madrid,Red Cards,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208496_statistics.json
1208496,541,Real Madrid,Goalkeeper Saves,4,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208496_statistics.json
1208496,541,Real Madrid,Total passes,667,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208496_statistics.json
1208496,541,Real Madrid,Passes accurate,598,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208496_statistics.json
1208496,541,Real Madrid,Passes %,90%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208496_statistics.json
1208496,541,Real Madrid,expected_goals,0.60,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208496_statistics.json
1208496,541,Real Madrid,goals_prevented,-0.39,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208496_statistics.json
1208497,534,Las Palmas,Shots on Goal,5,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208497_statistics.json
1208497,534,Las Palmas,Shots off Goal,6,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208497_statistics.json
1208497,534,Las Palmas,Total Shots,15,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208497_statistics.json
1208497,534,Las Palmas,Blocked Shots,4,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208497_statistics.json
1208497,534,Las Palmas,Shots insidebox,10,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208497_statistics.json
1208497,534,Las Palmas,Shots outsidebox,5,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208497_statistics.json
1208497,534,Las Palmas,Fouls,14,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208497_statistics.json
1208497,534,Las Palmas,Corner Kicks,6,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208497_statistics.json
1208497,534,Las Palmas,Offsides,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208497_statistics.json
1208497,534,Las Palmas,Ball Possession,48%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208497_statistics.json
1208497,534,Las Palmas,Yellow Cards,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208497_statistics.json
1208497,534,Las Palmas,Red Cards,,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208497_statistics.json
1208497,534,Las Palmas,Goalkeeper Saves,4,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208497_statistics.json
1208497,534,Las Palmas,Total passes,430,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208497_statistics.json
1208497,534,Las Palmas,Passes accurate,345,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208497_statistics.json
1208497,534,Las Palmas,Passes %,80%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208497_statistics.json
1208497,534,Las Palmas,expected_goals,1.41,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208497_statistics.json
1208497,534,Las Palmas,goals_prevented,-0.87,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208497_statistics.json
1208497,536,Sevilla,Shots on Goal,5,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208497_statistics.json
1208497,536,Sevilla,Shots off Goal,10,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208497_statistics.json
1208497,536,Sevilla,Total Shots,18,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208497_statistics.json
1208497,536,Sevilla,Blocked Shots,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208497_statistics.json
1208497,536,Sevilla,Shots insidebox,12,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208497_statistics.json
1208497,536,Sevilla,Shots outsidebox,6,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208497_statistics.json
1208497,536,Sevilla,Fouls,15,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208497_statistics.json
1208497,536,Sevilla,Corner Kicks,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208497_statistics.json
1208497,536,Sevilla,Offsides,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208497_statistics.json
1208497,536,Sevilla,Ball Possession,52%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208497_statistics.json
1208497,536,Sevilla,Yellow Cards,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208497_statistics.json
1208497,536,Sevilla,Red Cards,,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208497_statistics.json
1208497,536,Sevilla,Goalkeeper Saves,4,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208497_statistics.json
1208497,536,Sevilla,Total passes,481,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208497_statistics.json
1208497,536,Sevilla,Passes accurate,393,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208497_statistics.json
1208497,536,Sevilla,Passes %,82%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208497_statistics.json
1208497,536,Sevilla,expected_goals,1.85,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208497_statistics.json
1208497,536,Sevilla,goals_prevented,-0.87,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208497_statistics.json
1208498,533,Villarreal,Shots on Goal,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208498_statistics.json
1208498,533,Villarreal,Shots off Goal,4,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208498_statistics.json
1208498,533,Villarreal,Total Shots,9,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208498_statistics.json
1208498,533,Villarreal,Blocked Shots,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208498_statistics.json
1208498,533,Villarreal,Shots insidebox,6,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208498_statistics.json
1208498,533,Villarreal,Shots outsidebox,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208498_statistics.json
1208498,533,Villarreal,Fouls,7,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208498_statistics.json
1208498,533,Villarreal,Corner Kicks,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208498_statistics.json
1208498,533,Villarreal,Offsides,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208498_statistics.json
1208498,533,Villarreal,Ball Possession,45%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208498_statistics.json
1208498,533,Villarreal,Yellow Cards,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208498_statistics.json
1208498,533,Villarreal,Red Cards,,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208498_statistics.json
1208498,533,Villarreal,Goalkeeper Saves,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208498_statistics.json
1208498,533,Villarreal,Total passes,477,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208498_statistics.json
1208498,533,Villarreal,Passes accurate,420,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208498_statistics.json
1208498,533,Villarreal,Passes %,88%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208498_statistics.json
1208498,533,Villarreal,expected_goals,0.79,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208498_statistics.json
1208498,533,Villarreal,goals_prevented,-1.24,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208498_statistics.json
1208498,530,Atletico Madrid,Shots on Goal,4,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208498_statistics.json
1208498,530,Atletico Madrid,Shots off Goal,4,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208498_statistics.json
1208498,530,Atletico Madrid,Total Shots,9,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208498_statistics.json
1208498,530,Atletico Madrid,Blocked Shots,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208498_statistics.json
1208498,530,Atletico Madrid,Shots insidebox,7,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208498_statistics.json
1208498,530,Atletico Madrid,Shots outsidebox,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208498_statistics.json
1208498,530,Atletico Madrid,Fouls,12,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208498_statistics.json
1208498,530,Atletico Madrid,Corner Kicks,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208498_statistics.json
1208498,530,Atletico Madrid,Offsides,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208498_statistics.json
1208498,530,Atletico Madrid,Ball Possession,55%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208498_statistics.json
1208498,530,Atletico Madrid,Yellow Cards,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208498_statistics.json
1208498,530,Atletico Madrid,Red Cards,,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208498_statistics.json
1208498,530,Atletico Madrid,Goalkeeper Saves,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208498_statistics.json
1208498,530,Atletico Madrid,Total passes,592,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208498_statistics.json
1208498,530,Atletico Madrid,Passes accurate,519,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208498_statistics.json
1208498,530,Atletico Madrid,Passes %,88%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208498_statistics.json
1208498,530,Atletico Madrid,expected_goals,1.11,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208498_statistics.json
1208498,530,Atletico Madrid,goals_prevented,-1.24,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208498_statistics.json
1208499,532,Valencia,Shots on Goal,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208499_statistics.json
1208499,532,Valencia,Shots off Goal,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208499_statistics.json
1208499,532,Valencia,Total Shots,6,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208499_statistics.json
1208499,532,Valencia,Blocked Shots,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208499_statistics.json
1208499,532,Valencia,Shots insidebox,4,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208499_statistics.json
1208499,532,Valencia,Shots outsidebox,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208499_statistics.json
1208499,532,Valencia,Fouls,11,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208499_statistics.json
1208499,532,Valencia,Corner Kicks,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208499_statistics.json
1208499,532,Valencia,Offsides,7,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208499_statistics.json
1208499,532,Valencia,Ball Possession,36%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208499_statistics.json
1208499,532,Valencia,Yellow Cards,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208499_statistics.json
1208499,532,Valencia,Red Cards,,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208499_statistics.json
1208499,532,Valencia,Goalkeeper Saves,4,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208499_statistics.json
1208499,532,Valencia,Total passes,315,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208499_statistics.json
1208499,532,Valencia,Passes accurate,243,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208499_statistics.json
1208499,532,Valencia,Passes %,77%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208499_statistics.json
1208499,532,Valencia,expected_goals,1.01,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208499_statistics.json
1208499,532,Valencia,goals_prevented,-0.09,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208499_statistics.json
1208499,529,Barcelona,Shots on Goal,6,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208499_statistics.json
1208499,529,Barcelona,Shots off Goal,6,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208499_statistics.json
1208499,529,Barcelona,Total Shots,18,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208499_statistics.json
1208499,529,Barcelona,Blocked Shots,6,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208499_statistics.json
1208499,529,Barcelona,Shots insidebox,12,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208499_statistics.json
1208499,529,Barcelona,Shots outsidebox,6,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208499_statistics.json
1208499,529,Barcelona,Fouls,13,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208499_statistics.json
1208499,529,Barcelona,Corner Kicks,8,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208499_statistics.json
1208499,529,Barcelona,Offsides,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208499_statistics.json
1208499,529,Barcelona,Ball Possession,64%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208499_statistics.json
1208499,529,Barcelona,Yellow Cards,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208499_statistics.json
1208499,529,Barcelona,Red Cards,,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208499_statistics.json
1208499,529,Barcelona,Goalkeeper Saves,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208499_statistics.json
1208499,529,Barcelona,Total passes,578,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208499_statistics.json
1208499,529,Barcelona,Passes accurate,499,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208499_statistics.json
1208499,529,Barcelona,Passes %,86%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208499_statistics.json
1208499,529,Barcelona,expected_goals,3.22,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208499_statistics.json
1208499,529,Barcelona,goals_prevented,-0.09,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208499_statistics.json
1208500,548,Real Sociedad,Shots on Goal,4,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208500_statistics.json
